----------Temperatura  =  1
6  -0.345281  0.0150611  0.770969  0.727716
7  -0.319202  0.0204592  0.678697  0.776604
8  -0.331554  0.0138049  0.665217  0.773766
9  -0.370758  0.0119528  0.713935  0.739271

----------Temperatura  =  0.873333
0  -0.345128  0.0129111  0.691077  0.748325
1  -0.368873  0.0132575  0.710759  0.774638
2  -0.337284  0.00824038  0.617591  0.750236
3  -0.373764  0.00969565  0.70413  0.744843
4  -0.354179  0.00927387  0.644427  0.718211
5  -0.337625  0.0183534  0.739651  0.743249
6  -0.343629  0.012922  0.743993  0.76887
7  -0.368202  0.0106424  0.680749  0.730236
8  -0.330075  0.00936926  0.609002  0.727224
9  -0.279004  0.00799162  0.522503  0.761888

----------Temperatura  =  0.87
0  -0.265593  0.011246  0.448259  0.77553
1  -0.287052  0.00885981  0.534346  0.767323
2  -0.316993  0.00815577  0.565413  0.756568
3  -0.294499  0.00663602  0.548363  0.738163
4  -0.318523  0.00704013  0.585938  0.748935
5  -0.283967  0.00849626  0.544592  0.742736
6  -0.30884  0.0101444  0.574394  0.715076
7  -0.35263  0.00882225  0.624339  0.727784
8  -0.353733  0.00849223  0.633919  0.703015
9  -0.302481  0.00850703  0.555959  0.752667

----------Temperatura  =  0.866667
0  -0.325808  0.0107657  0.616778  0.80219
1  -0.328229  0.0120324  0.70783  0.816772
2  -0.269643  0.0255524  0.743239  0.844182
3  -0.242955  0.0190721  0.729629  0.844234
4  -0.296495  0.0188902  0.723792  0.799358
5  -0.261125  0.0237165  0.705691  0.84421
6  -0.292502  0.0107357  0.663033  0.83544
7  -0.271669  0.0120935  0.564899  0.871794
8  -0.314457  0.020909  0.661782  0.823516
9  -0.299769  0.0197161  0.687038  0.842446

----------Temperatura  =  0.863333
0  -0.293349  0.0189187  0.680502  0.853014
1  -0.228817  0.0330418  0.776115  0.840418
2  -0.103167  0.0429109  0.833344  0.862567
3  -0.115828  0.036532  0.867829  0.856127
4  0.0375666  0.052408  0.887586  0.856391
5  -0.105847  0.0437692  0.837879  0.874388
6  -0.233666  0.0242751  0.827437  0.831646
7  -0.23883  0.0240974  0.81819  0.850589
8  -0.23883  0.0240974  0.81819  0.850589
9  -0.185477  0.0294707  0.843012  0.827436

----------Temperatura  =  0.86
0  0.139252  0.0700771  0.929215  0.870271
1  0.0913228  0.0531396  0.918681  0.861403
2  -0.0802675  0.0268464  0.892662  0.877797
3  0.0457542  0.0505275  0.891276  0.923624
4  0.0708005  0.0599224  0.880229  0.918221
5  -0.108108  0.0251024  0.890527  0.888349
6  -0.0897195  0.0402113  0.908824  0.854973
7  -0.0295547  0.03824  0.967347  0.827703
8  0.407606  0.0661521  1.03758  0.866174
9  0.326666  0.0786896  1.05234  0.8443

----------Temperatura  =  0.856667
0  0.560437  0.0977543  1.06828  0.879566
1  0.437588  0.0847931  1.01797  0.892641
2  0.141533  0.0607103  1.00557  0.852147
3  0.40668  0.0783067  1.01059  0.896579
4  0.153581  0.0734657  0.938165  0.888187
5  0.0958545  0.0432717  0.953374  0.868358
6  -0.0243687  0.0363326  0.896734  0.856009
7  0.106813  0.0576695  0.955448  0.859931
8  0.0761217  0.0814386  0.947685  0.851879
9  0.183919  0.0777  0.972292  0.848315

----------Temperatura  =  0.853333
0  0.406067  0.0585478  1.04874  0.856961
1  0.663757  0.0931135  1.10801  0.873207
2  0.326108  0.0827577  1.00995  0.881385
3  0.320227  0.044344  1.04693  0.845826
4  0.597978  0.0767092  1.10927  0.851333
5  0.718224  0.0684625  1.13204  0.83334
6  0.236678  0.068041  1.03325  0.835978
7  0.506522  0.0804006  1.12765  0.852522
8  0.674105  0.0639236  1.14626  0.840849
9  0.218062  0.0437448  1.06248  0.806326

----------Temperatura  =  0.85
0  0.0288366  0.0414222  0.991182  0.812031
1  -0.143358  0.0334375  0.947331  0.774818
2  -0.14052  0.0372827  0.969787  0.735296
3  -0.0663024  0.0397778  1.05284  0.698849
4  -0.0663024  0.0397778  1.05284  0.698849
5  0.16423  0.0370641  1.11254  0.71377
6  -5.06946e-05  0.0408051  1.06211  0.730692
7  0.186493  0.0453023  1.10105  0.737554
8  0.1207  0.0412519  1.10056  0.735069
9  0.0332026  0.0361005  1.05583  0.754145

----------Temperatura  =  0.846667
0  0.0734061  0.0349759  1.0982  0.71392
1  -0.148406  0.0201934  1.04843  0.671328
2  -0.209939  0.0252469  0.984804  0.705254
3  -0.173472  0.0310367  1.04857  0.656935
4  -0.213001  0.0260576  0.952803  0.704432
5  -0.187319  0.0459827  0.974683  0.745578
6  -0.332008  0.0153855  0.886957  0.728482
7  -0.267432  0.0240919  0.927338  0.743883
8  -0.00957777  0.048249  1.01218  0.777162
9  -0.00957777  0.048249  1.01218  0.777162

----------Temperatura  =  0.843333
0  -0.0584741  0.0408448  0.958877  0.817433
1  -0.2561  0.0328356  0.867888  0.79629
2  -0.2561  0.0328356  0.867888  0.79629
3  -0.311513  0.0185834  0.818547  0.800343
4  -0.256298  0.0296368  0.738788  0.839087
5  -0.285391  0.0167112  0.652166  0.861283
6  -0.315971  0.0142526  0.655103  0.836821
7  -0.278373  0.0206026  0.716882  0.832334
8  -0.297299  0.0222696  0.72983  0.820245
9  -0.181213  0.0357168  0.824006  0.858822

----------Temperatura  =  0.84
0  -0.142001  0.0351793  0.80153  0.893432
1  -0.0157162  0.0540114  0.885111  0.856411
2  0.307502  0.0671634  0.983895  0.894981
3  0.127696  0.0507421  0.941949  0.874652
4  -0.167916  0.0387129  0.853995  0.841305
5  -0.162518  0.0329673  0.924606  0.807308
6  -0.194025  0.032473  0.923793  0.767157
7  -0.246537  0.0192456  0.923266  0.740535
8  -0.193169  0.0345589  0.95766  0.738934
9  -0.301753  0.0276745  0.923614  0.7181

----------Temperatura  =  0.836667
0  -0.21864  0.031623  0.963081  0.705935
1  -0.190717  0.0218851  1.00814  0.664232
2  0.0243766  0.0303144  1.09417  0.649425
3  0.0243766  0.0303144  1.09417  0.649425
4  0.00605184  0.0257862  1.1084  0.643825
5  -0.167565  0.0334377  1.02736  0.661626
6  -0.234291  0.0267515  0.997912  0.65454
7  -0.260343  0.0145609  0.986753  0.669086
8  -0.366658  0.0192722  0.893531  0.705204
9  -0.37645  0.017554  0.808379  0.730018

----------Temperatura  =  0.833333
0  -0.313451  0.0207012  0.76977  0.779983
1  -0.359573  0.0141799  0.850931  0.736617
2  -0.337871  0.0163248  0.871112  0.704857
3  -0.292874  0.0217337  0.945427  0.670838
4  -0.385752  0.0120254  0.886662  0.692315
5  -0.270967  0.0189927  0.953398  0.710132
6  -0.280023  0.0191742  0.960179  0.6905
7  -0.317089  0.0166824  0.973746  0.653176
8  -0.410022  0.0106067  0.880109  0.635477
9  -0.424628  0.0115692  0.789635  0.667713

----------Temperatura  =  0.83
0  -0.416741  0.00769867  0.702674  0.620339
1  -0.436238  0.00466334  0.744115  0.599628
2  -0.385646  0.00834895  0.716035  0.552605
3  -0.306899  0.0114506  0.650029  0.525861
4  -0.345436  0.00861214  0.668104  0.533725
5  -0.296857  0.0104442  0.703394  0.495778
6  -0.145859  0.0175744  0.775795  0.462458
7  0.151961  0.0288152  0.83709  0.413918
8  0.172375  0.0248471  0.84636  0.415601
9  0.0758119  0.0247633  0.82739  0.426773

----------Temperatura  =  0.826667
0  -0.0905166  0.0181005  0.800451  0.4512
1  -0.289014  0.0131978  0.748246  0.489801
2  -0.334261  0.00841142  0.672342  0.533156
3  -0.379954  0.00794922  0.737524  0.53766
4  -0.381809  0.00599835  0.831121  0.542553
5  -0.430994  0.00639903  0.86107  0.590925
6  -0.413586  0.0062819  0.81549  0.554073
7  -0.326751  0.0074111  0.902066  0.537235
8  -0.280481  0.00876132  0.892313  0.511615
9  -0.320862  0.00581609  0.928098  0.546452

----------Temperatura  =  0.823333
0  -0.320862  0.00581609  0.928098  0.546452
1  -0.397873  0.00814654  0.849653  0.567555
2  -0.413875  0.00656757  0.884702  0.575116
3  -0.280267  0.00697636  0.974698  0.564209
4  -0.23825  0.0134361  1.01466  0.5788
5  -0.350413  0.0136477  0.962665  0.625434
6  -0.384118  0.012388  0.916569  0.637491
7  -0.428079  0.00635871  0.856003  0.618469
8  -0.448755  0.00462345  0.822924  0.626045
9  -0.430286  0.00661247  0.88377  0.626336

----------Temperatura  =  0.82
0  -0.357951  0.0168682  0.898104  0.673067
1  -0.432512  0.00890314  0.860134  0.632312
2  -0.435604  0.00693154  0.832033  0.654479
3  -0.382418  0.00893235  0.908444  0.663669
4  -0.365831  0.0174829  0.867953  0.71124
5  -0.405066  0.0133552  0.847471  0.702239
6  -0.296297  0.0230534  0.889459  0.718878
7  -0.354122  0.012205  0.927533  0.68181
8  -0.394537  0.0157701  0.858246  0.686204
9  -0.387942  0.0102151  0.897319  0.673201

----------Temperatura  =  0.816667
0  -0.233407  0.0196817  0.976885  0.667237
1  -0.180268  0.0250482  1.02203  0.659912
2  -0.053462  0.0239747  1.08557  0.620285
3  -0.0802588  0.0179169  1.09365  0.588095
4  -0.237836  0.0166157  1.01595  0.574911
5  -0.234107  0.0137688  1.02226  0.581901
